transaction_id,transaction_amount,transaction_time,merchant_category,customer_age,customer_location,device_type,card_type,transaction_type,previous_fraud_count,avg_transaction_amount,account_age_days,num_transactions_24h,num_transactions_7d,is_international,is_weekend,risk_score,fraud
215,124.54,25500.0,grocery,61.0,city_A,desktop,debit,offline,0.0,138.55,1342.0,3.0,12.0,0.0,1.0,0.256,0
216,27.08,35529.0,,64.0,city_B,mobile,,online,0.0,61.53,391.0,0.0,16.0,0.0,0.0,0.701,0
217,39.36,18452.0,fashion,57.0,city_C,mobile,debit,offline,0.0,138.35,1494.0,3.0,15.0,0.0,1.0,0.858,0
218,137.24,49393.0,travel,24.0,city_C,tablet,debit,offline,1.0,121.13,3131.0,7.0,15.0,0.0,1.0,0.595,0
219,104.88,31174.0,grocery,63.0,city_D,tablet,,,0.0,143.72,948.0,3.0,16.0,0.0,0.0,0.118,0
220,189.2,64450.0,,40.0,city_A,desktop,debit,online,0.0,197.56,923.0,4.0,18.0,0.0,1.0,0.327,0
221,107.18,35436.0,travel,36.0,city_A,tablet,debit,offline,0.0,111.08,3649.0,1.0,10.0,,0.0,0.093,0
222,84.0,47406.0,food,63.0,city_A,desktop,debit,offline,0.0,129.08,2714.0,4.0,15.0,0.0,0.0,0.302,0
223,9.84,63059.0,fashion,39.0,city_C,desktop,debit,offline,0.0,76.78,1276.0,1.0,8.0,0.0,,0.212,0
224,45.84,15954.0,grocery,30.0,city_D,desktop,credit,offline,0.0,166.08,776.0,2.0,18.0,0.0,1.0,0.555,0
225,30.82,82722.0,travel,38.0,city_C,desktop,debit,offline,0.0,155.14,1177.0,2.0,19.0,0.0,1.0,0.424,0
226,27.97,12356.0,grocery,,city_C,tablet,credit,online,0.0,130.83,2760.0,5.0,15.0,0.0,0.0,0.723,0
227,361.23,2187.0,fashion,36.0,city_B,mobile,,offline,0.0,67.34,1032.0,5.0,20.0,0.0,0.0,0.363,0
228,49.94,77243.0,grocery,50.0,city_D,mobile,credit,offline,0.0,85.83,2051.0,2.0,15.0,1.0,0.0,0.155,0
229,222.61,35098.0,grocery,21.0,city_B,tablet,credit,offline,0.0,28.44,1036.0,0.0,19.0,0.0,0.0,0.236,0
230,99.73,21225.0,electronics,59.0,city_A,,debit,offline,0.0,85.24,2770.0,1.0,15.0,0.0,0.0,0.546,0
231,158.38,3606.0,grocery,20.0,city_C,desktop,credit,offline,1.0,155.47,244.0,2.0,13.0,0.0,0.0,0.45,0
232,69.84,57620.0,food,44.0,city_D,tablet,credit,offline,0.0,139.79,2195.0,1.0,23.0,,0.0,0.043,0
233,86.02,32828.0,travel,69.0,city_A,mobile,debit,online,0.0,127.98,256.0,3.0,13.0,0.0,1.0,,0
234,67.83,26489.0,electronics,58.0,city_D,tablet,credit,online,0.0,194.21,920.0,4.0,15.0,1.0,0.0,0.297,0
235,21.72,14387.0,travel,52.0,city_C,tablet,debit,online,0.0,,2521.0,2.0,12.0,0.0,0.0,0.725,0
236,128.18,69463.0,travel,45.0,city_D,desktop,credit,,0.0,91.14,2626.0,4.0,12.0,1.0,0.0,0.73,0
237,32.96,71832.0,fashion,23.0,city_A,desktop,credit,offline,1.0,85.0,2906.0,3.0,16.0,1.0,1.0,0.698,0
238,2.46,2591.0,fashion,23.0,city_B,desktop,credit,online,0.0,108.41,1661.0,2.0,18.0,0.0,0.0,0.818,0
239,311.1,48516.0,electronics,,city_C,desktop,credit,offline,,,2056.0,3.0,26.0,,0.0,0.924,1
240,19.49,62061.0,fashion,40.0,city_B,mobile,debit,offline,1.0,167.65,,2.0,13.0,0.0,0.0,0.071,0
241,282.11,66736.0,fashion,50.0,,,debit,offline,0.0,141.07,41.0,4.0,10.0,0.0,0.0,0.493,0
242,307.76,81257.0,fashion,,city_A,tablet,debit,online,0.0,104.02,1175.0,3.0,15.0,0.0,0.0,0.149,0
243,246.35,61753.0,travel,41.0,city_C,desktop,debit,online,0.0,105.92,3648.0,5.0,16.0,1.0,0.0,0.354,0
244,46.23,84774.0,electronics,22.0,city_B,,debit,online,0.0,155.16,2566.0,6.0,,1.0,0.0,0.663,0
245,1.56,11087.0,travel,58.0,city_C,mobile,credit,offline,0.0,170.55,3352.0,1.0,14.0,0.0,1.0,0.602,0
246,263.55,30816.0,food,59.0,city_A,tablet,debit,online,0.0,27.83,2656.0,6.0,15.0,0.0,,0.129,0
247,55.89,23408.0,travel,30.0,city_C,desktop,credit,online,0.0,111.44,3583.0,1.0,13.0,,0.0,0.757,0
248,340.08,136.0,food,64.0,city_B,tablet,debit,online,0.0,124.57,1603.0,1.0,10.0,0.0,0.0,0.787,0
249,331.37,17413.0,grocery,29.0,city_A,tablet,debit,offline,0.0,147.41,1333.0,2.0,13.0,0.0,0.0,0.139,0
250,,59500.0,grocery,22.0,city_B,,debit,online,0.0,125.65,771.0,4.0,14.0,0.0,1.0,0.616,0
251,34.88,84514.0,food,54.0,city_C,mobile,debit,online,0.0,140.36,1390.0,3.0,15.0,0.0,0.0,0.945,0
252,48.63,,food,48.0,city_D,tablet,credit,offline,0.0,108.15,2245.0,2.0,11.0,0.0,0.0,0.094,0
253,190.47,66197.0,travel,45.0,city_B,desktop,,online,,79.71,3038.0,3.0,21.0,0.0,0.0,0.165,0
254,38.11,32854.0,food,45.0,city_C,,credit,offline,0.0,159.21,2006.0,4.0,22.0,0.0,0.0,0.766,0
255,18.57,76240.0,electronics,47.0,city_D,tablet,credit,offline,0.0,160.8,3429.0,2.0,9.0,0.0,1.0,0.337,0
256,81.37,,grocery,35.0,city_D,tablet,debit,online,0.0,152.59,3347.0,2.0,10.0,1.0,1.0,0.956,0
257,275.13,6968.0,grocery,61.0,city_A,,credit,online,0.0,161.49,1354.0,4.0,13.0,1.0,0.0,0.624,0
258,119.08,27518.0,food,44.0,city_D,desktop,credit,online,,71.41,2277.0,6.0,15.0,0.0,,0.483,0
259,84.41,51925.0,fashion,52.0,city_B,desktop,debit,offline,0.0,94.63,1946.0,1.0,11.0,0.0,0.0,0.338,0
260,10.22,59848.0,,43.0,city_B,tablet,credit,online,0.0,175.99,3601.0,10.0,18.0,,0.0,0.239,0
261,95.45,1700.0,food,56.0,city_D,mobile,debit,online,1.0,137.81,2941.0,,15.0,0.0,0.0,0.65,0
262,461.06,23199.0,electronics,66.0,city_C,desktop,debit,online,1.0,122.81,2831.0,3.0,11.0,0.0,0.0,0.592,0
263,15.09,44589.0,fashion,68.0,city_B,desktop,credit,offline,1.0,107.41,3114.0,1.0,16.0,0.0,0.0,0.358,0
264,73.05,32115.0,food,35.0,city_B,desktop,credit,,,183.39,1419.0,4.0,24.0,1.0,0.0,0.918,0
265,209.86,61934.0,electronics,50.0,city_A,tablet,credit,offline,,31.48,1772.0,1.0,16.0,0.0,1.0,0.762,0
266,135.0,54316.0,electronics,42.0,city_C,mobile,credit,online,0.0,134.7,803.0,3.0,14.0,0.0,0.0,0.26,0
267,119.41,5520.0,travel,48.0,city_D,mobile,credit,online,1.0,116.67,2174.0,2.0,14.0,0.0,0.0,0.943,0
268,121.23,36455.0,electronics,54.0,city_C,desktop,credit,,0.0,57.37,2148.0,5.0,10.0,,1.0,0.756,0
269,44.55,41605.0,fashion,19.0,city_A,tablet,credit,online,0.0,200.83,1022.0,3.0,12.0,0.0,1.0,0.897,0
270,104.28,14955.0,fashion,50.0,city_A,mobile,,online,,-14.53,1868.0,1.0,14.0,1.0,0.0,0.726,1
271,165.74,44049.0,food,56.0,city_C,,debit,offline,1.0,126.06,1914.0,5.0,17.0,0.0,0.0,0.033,0
272,166.13,13917.0,food,60.0,city_A,mobile,debit,offline,0.0,146.42,2434.0,2.0,18.0,0.0,0.0,0.493,0
273,,70293.0,electronics,60.0,city_A,desktop,credit,offline,0.0,71.25,841.0,5.0,21.0,0.0,0.0,,0
274,244.46,78581.0,grocery,49.0,city_A,tablet,credit,online,0.0,133.86,2621.0,3.0,12.0,0.0,0.0,0.87,0
275,71.61,64925.0,travel,35.0,city_C,desktop,credit,online,0.0,108.78,3351.0,2.0,20.0,0.0,0.0,0.172,0
276,69.62,,grocery,34.0,city_A,mobile,debit,online,0.0,169.4,2331.0,1.0,11.0,0.0,0.0,0.024,0
277,160.09,30954.0,electronics,51.0,city_D,mobile,debit,offline,0.0,295.68,3283.0,1.0,10.0,0.0,1.0,0.529,0
278,104.97,72617.0,electronics,56.0,,desktop,debit,offline,0.0,136.93,1905.0,6.0,,0.0,0.0,0.178,0
279,121.06,41458.0,grocery,24.0,city_B,mobile,,online,0.0,150.2,3065.0,4.0,18.0,0.0,0.0,0.05,0
280,158.86,21113.0,,59.0,city_D,desktop,debit,offline,0.0,71.24,3267.0,5.0,20.0,0.0,0.0,0.022,0
281,220.73,43939.0,grocery,52.0,city_B,desktop,debit,offline,0.0,130.74,33.0,3.0,15.0,0.0,0.0,0.142,0
282,41.25,29345.0,food,47.0,city_C,desktop,credit,online,0.0,101.35,1516.0,5.0,12.0,0.0,0.0,0.376,0
283,47.09,46313.0,fashion,29.0,city_A,mobile,debit,offline,0.0,158.94,2222.0,3.0,18.0,0.0,0.0,0.884,0
284,9.87,69166.0,food,52.0,city_D,tablet,debit,online,0.0,48.7,194.0,4.0,13.0,0.0,0.0,0.761,0
285,86.34,47861.0,fashion,28.0,city_B,desktop,debit,offline,0.0,66.32,373.0,1.0,16.0,0.0,1.0,0.53,0
286,3.66,49298.0,electronics,61.0,city_C,tablet,credit,online,0.0,179.0,1927.0,2.0,19.0,0.0,1.0,0.43,0
287,62.66,47221.0,travel,21.0,city_B,mobile,debit,offline,0.0,130.5,1158.0,2.0,12.0,0.0,0.0,0.456,0
288,78.23,44942.0,grocery,,city_A,mobile,credit,online,1.0,186.19,3649.0,2.0,8.0,0.0,0.0,,0
289,33.76,3453.0,travel,65.0,city_D,tablet,credit,offline,1.0,138.19,1367.0,2.0,14.0,1.0,0.0,0.725,0
290,89.36,54935.0,grocery,49.0,city_C,desktop,debit,offline,0.0,145.49,3270.0,5.0,12.0,0.0,0.0,0.172,0
291,3.1,43370.0,food,37.0,city_B,mobile,debit,offline,0.0,104.52,,3.0,14.0,0.0,0.0,0.94,0
292,3.81,8328.0,food,,city_C,desktop,,offline,1.0,,3003.0,,9.0,1.0,0.0,0.773,0
293,172.94,15534.0,grocery,48.0,city_B,desktop,credit,offline,0.0,168.22,1651.0,5.0,19.0,0.0,0.0,0.034,0
294,44.66,85280.0,travel,21.0,city_B,tablet,credit,online,1.0,112.84,3537.0,5.0,19.0,0.0,,0.502,0
295,40.769999999999996,84925.0,grocery,,city_A,mobile,credit,online,0.0,179.18,,4.0,15.0,1.0,1.0,0.885,1
296,73.87,36320.0,electronics,64.0,city_A,tablet,credit,online,0.0,114.51,2589.0,1.0,15.0,1.0,1.0,0.061,0
297,146.96,49170.0,food,18.0,city_B,mobile,debit,offline,0.0,61.02,2486.0,1.0,16.0,0.0,0.0,0.353,0
298,24.31,80201.0,electronics,20.0,city_D,,credit,online,0.0,56.46,2513.0,0.0,20.0,1.0,0.0,0.648,0
299,97.52,8640.0,food,54.0,city_C,mobile,debit,offline,0.0,111.41,1368.0,6.0,11.0,0.0,1.0,0.816,0
300,8.92,30049.0,food,39.0,city_C,mobile,credit,offline,0.0,165.79,571.0,7.0,12.0,0.0,1.0,0.977,0
301,5.31,5618.0,fashion,34.0,city_A,mobile,debit,online,0.0,86.75,642.0,2.0,12.0,0.0,0.0,0.122,0
302,75.79,56053.0,electronics,31.0,city_D,desktop,credit,online,0.0,,929.0,3.0,11.0,0.0,1.0,0.632,0
303,77.79,1920.0,electronics,58.0,city_B,desktop,debit,offline,0.0,125.04,1914.0,5.0,24.0,0.0,1.0,0.893,0
304,101.45,43937.0,fashion,52.0,city_A,tablet,debit,offline,0.0,150.31,3164.0,3.0,16.0,0.0,0.0,0.717,0
305,129.5,69724.0,travel,30.0,,tablet,credit,online,0.0,105.52,1085.0,3.0,4.0,1.0,0.0,0.632,0
306,372.36,,electronics,52.0,city_B,mobile,credit,online,0.0,129.15,1652.0,2.0,16.0,0.0,0.0,0.214,0
307,,,grocery,60.0,city_A,mobile,debit,offline,0.0,166.94,3312.0,1.0,16.0,1.0,1.0,0.815,0
308,39.0,32972.0,fashion,19.0,city_D,desktop,debit,offline,0.0,119.14,1516.0,2.0,10.0,0.0,,0.562,0
309,158.57,10799.0,electronics,64.0,city_C,desktop,debit,online,0.0,93.76,2640.0,4.0,18.0,0.0,0.0,0.111,0
310,94.77,,travel,30.0,,desktop,credit,offline,1.0,29.11,2652.0,1.0,14.0,1.0,1.0,0.801,1
311,57.8,28916.0,electronics,68.0,city_D,tablet,,offline,0.0,147.08,3181.0,0.0,18.0,0.0,1.0,0.988,0
312,8.17,70463.0,food,33.0,city_B,desktop,credit,online,0.0,81.42,3099.0,1.0,17.0,0.0,0.0,0.538,0
313,2.57,76700.0,grocery,35.0,city_A,tablet,credit,online,0.0,93.97,2420.0,4.0,14.0,0.0,0.0,0.776,0
314,328.74,37158.0,fashion,24.0,city_C,desktop,debit,offline,1.0,66.46,1285.0,4.0,13.0,0.0,0.0,0.583,0
315,180.78,84607.0,food,62.0,city_C,desktop,credit,offline,0.0,108.5,2690.0,1.0,20.0,0.0,1.0,0.422,0
316,357.18,71696.0,travel,53.0,city_B,mobile,credit,online,0.0,224.88,158.0,2.0,10.0,1.0,1.0,0.901,1
317,52.59,61510.0,food,58.0,city_A,tablet,credit,offline,0.0,137.6,1072.0,7.0,11.0,0.0,1.0,0.964,0
318,19.03,58692.0,food,47.0,city_C,desktop,credit,online,0.0,87.79,386.0,3.0,8.0,0.0,,0.369,0
319,17.01,61744.0,travel,59.0,city_A,mobile,credit,offline,0.0,97.18,,2.0,12.0,0.0,,0.49,0
320,28.8,15810.0,food,58.0,city_C,tablet,debit,,0.0,48.06,3036.0,1.0,25.0,0.0,1.0,0.248,0
321,79.68,5126.0,fashion,24.0,city_B,tablet,credit,offline,0.0,63.47,110.0,3.0,20.0,0.0,1.0,0.253,0
322,125.38,30009.0,electronics,32.0,city_B,desktop,debit,offline,0.0,55.52,1934.0,3.0,17.0,0.0,0.0,0.356,0
323,107.94,192.0,food,57.0,city_A,tablet,credit,offline,0.0,133.52,2743.0,3.0,15.0,0.0,1.0,0.925,0
324,98.52000000000001,36413.0,fashion,,city_D,mobile,credit,online,0.0,142.34,2858.0,5.0,13.0,,0.0,0.87,1
325,,12816.0,electronics,60.0,city_D,mobile,credit,online,0.0,123.88,1171.0,3.0,17.0,0.0,0.0,0.552,0
326,133.9,39082.0,electronics,54.0,city_B,tablet,credit,online,1.0,138.49,1907.0,4.0,12.0,0.0,0.0,0.546,0
327,80.82,65048.0,,19.0,city_C,mobile,debit,offline,1.0,81.69,3595.0,2.0,18.0,0.0,1.0,0.583,0
328,94.6,50940.0,fashion,59.0,city_D,tablet,debit,offline,0.0,62.59,820.0,5.0,11.0,1.0,1.0,0.82,0
329,54.4,32130.0,food,65.0,city_B,mobile,credit,online,0.0,62.27,2569.0,4.0,10.0,0.0,0.0,0.901,0
330,28.47,40142.0,travel,30.0,city_C,tablet,debit,online,,60.05,1928.0,3.0,17.0,0.0,0.0,0.209,0
331,44.0,36468.0,electronics,57.0,city_C,tablet,debit,offline,1.0,137.93,254.0,2.0,14.0,0.0,0.0,0.86,0
332,141.82,30698.0,food,58.0,city_D,tablet,credit,offline,0.0,220.68,3064.0,1.0,15.0,0.0,0.0,0.548,0
333,1.45,10655.0,electronics,60.0,city_B,mobile,debit,offline,0.0,67.64,2496.0,3.0,10.0,1.0,0.0,0.924,0
334,12.34,47897.0,fashion,60.0,city_C,tablet,debit,offline,0.0,,809.0,3.0,14.0,0.0,1.0,0.916,0
335,4.71,30075.0,grocery,48.0,city_C,tablet,credit,online,1.0,130.14,166.0,3.0,18.0,0.0,1.0,0.389,0
336,4.16,9359.0,food,33.0,city_A,desktop,credit,online,0.0,106.05,255.0,0.0,19.0,0.0,0.0,0.652,0
337,193.42,42056.0,food,59.0,city_A,desktop,debit,offline,0.0,136.65,3435.0,4.0,8.0,0.0,0.0,0.871,0
338,121.62,51831.0,electronics,61.0,city_D,tablet,credit,offline,0.0,91.23,1282.0,4.0,14.0,0.0,1.0,0.385,0
339,64.28,59191.0,fashion,23.0,city_A,desktop,credit,offline,0.0,85.98,2400.0,,23.0,0.0,0.0,0.044,0
340,10.3,33272.0,travel,,city_B,tablet,credit,online,0.0,110.88,3209.0,4.0,15.0,0.0,1.0,0.36,0
341,67.65,14671.0,fashion,49.0,city_D,desktop,debit,online,1.0,136.33,841.0,7.0,16.0,1.0,,0.365,0
342,64.15,27048.0,food,61.0,,mobile,credit,offline,,184.12,2522.0,2.0,18.0,0.0,0.0,0.807,0
343,19.02,76274.0,travel,27.0,city_A,mobile,credit,offline,0.0,138.83,1970.0,2.0,21.0,0.0,1.0,0.31,0
344,56.89,25963.0,fashion,67.0,,tablet,debit,offline,0.0,107.39,36.0,2.0,17.0,1.0,0.0,0.894,0
345,,,grocery,35.0,city_B,tablet,debit,offline,0.0,161.54,157.0,3.0,17.0,,0.0,0.549,0
346,95.67,72309.0,electronics,21.0,city_B,mobile,debit,offline,0.0,170.01,3454.0,3.0,18.0,0.0,0.0,0.586,0
347,100.81,717.0,fashion,26.0,city_B,mobile,debit,offline,0.0,104.83,296.0,5.0,14.0,0.0,1.0,0.807,0
348,4.64,11676.0,fashion,,city_D,desktop,debit,online,0.0,112.7,2762.0,7.0,12.0,1.0,0.0,0.135,0
349,46.94,4434.0,grocery,67.0,city_B,tablet,credit,online,0.0,98.64,,4.0,,0.0,1.0,0.018,0
350,98.31,49810.0,food,25.0,city_C,mobile,debit,online,0.0,161.05,243.0,2.0,18.0,1.0,,0.057,0
351,69.94,4994.0,electronics,60.0,city_C,mobile,credit,offline,0.0,123.71,276.0,7.0,14.0,0.0,1.0,0.031,0
352,194.13,,fashion,24.0,city_A,tablet,debit,offline,0.0,49.72,1671.0,4.0,18.0,0.0,0.0,0.7,0
353,107.5,69300.0,travel,58.0,city_B,desktop,credit,offline,0.0,140.31,1648.0,3.0,15.0,0.0,0.0,0.245,0
354,17.79,43949.0,fashion,57.0,city_D,,credit,online,0.0,194.48,1857.0,0.0,12.0,0.0,1.0,0.857,0
355,7.32,37405.0,electronics,20.0,city_A,desktop,debit,offline,0.0,198.43,3475.0,3.0,21.0,0.0,1.0,0.883,0
356,102.84,,fashion,34.0,,desktop,debit,online,0.0,96.04,450.0,4.0,11.0,0.0,1.0,0.356,0
357,2.69,42215.0,grocery,19.0,city_B,mobile,debit,offline,0.0,85.17,1768.0,4.0,,1.0,0.0,0.195,0
358,88.13,23185.0,fashion,32.0,city_C,tablet,debit,offline,0.0,214.89,1094.0,4.0,18.0,,0.0,0.499,0
359,281.73,43442.0,fashion,63.0,city_A,tablet,debit,offline,0.0,198.34,2794.0,5.0,20.0,0.0,1.0,0.816,0
360,85.68,51759.0,travel,46.0,,mobile,debit,online,0.0,143.37,1401.0,0.0,14.0,1.0,,0.685,0
361,49.13,41153.0,grocery,67.0,city_B,mobile,credit,online,0.0,34.39,172.0,2.0,15.0,0.0,0.0,0.026,0
362,103.08,77535.0,grocery,65.0,city_B,mobile,credit,online,0.0,,2218.0,3.0,14.0,0.0,0.0,0.007,0
363,,2581.0,fashion,69.0,city_A,tablet,credit,offline,0.0,65.32,2642.0,2.0,14.0,0.0,0.0,0.114,0
364,,51717.0,travel,39.0,city_B,tablet,credit,online,0.0,210.62,2184.0,2.0,17.0,0.0,1.0,0.337,0
365,283.81,2763.0,fashion,21.0,city_C,tablet,credit,,0.0,43.72,2110.0,2.0,18.0,0.0,1.0,0.537,0
366,48.79,55480.0,fashion,69.0,city_C,desktop,debit,offline,0.0,210.18,3301.0,4.0,15.0,1.0,0.0,0.818,0
367,324.91,38759.0,electronics,23.0,city_D,mobile,debit,online,0.0,114.72,2196.0,3.0,21.0,0.0,1.0,0.143,0
368,235.76,76067.0,electronics,55.0,city_D,mobile,credit,online,0.0,,1853.0,2.0,11.0,0.0,1.0,0.152,0
369,21.79,,travel,43.0,city_D,mobile,credit,offline,1.0,169.34,258.0,2.0,,0.0,0.0,0.864,0
370,7.19,11064.0,food,28.0,city_C,tablet,debit,offline,1.0,151.47,2765.0,1.0,23.0,,0.0,0.924,0
371,10.62,76848.0,electronics,43.0,city_C,mobile,debit,,0.0,56.69,2017.0,2.0,14.0,1.0,0.0,0.551,0
372,1.84,37548.0,food,34.0,city_A,mobile,debit,offline,,118.74,3286.0,4.0,15.0,0.0,1.0,0.785,0
373,9.92,36945.0,grocery,41.0,city_D,desktop,debit,online,0.0,188.78,859.0,1.0,12.0,1.0,1.0,0.343,0
374,114.89,47937.0,electronics,45.0,city_C,tablet,credit,online,0.0,99.5,3088.0,5.0,,1.0,0.0,0.946,0
375,7.38,6476.0,electronics,52.0,city_A,mobile,credit,online,0.0,203.99,879.0,3.0,13.0,0.0,0.0,0.905,0
376,38.42,51756.0,travel,48.0,,tablet,debit,offline,1.0,82.76,1268.0,1.0,11.0,0.0,0.0,0.85,0
377,186.35,2382.0,food,30.0,city_A,tablet,debit,offline,0.0,38.9,2810.0,4.0,19.0,0.0,1.0,0.013,0
378,2.35,49683.0,electronics,52.0,city_D,tablet,credit,offline,0.0,122.26,1183.0,5.0,13.0,0.0,1.0,0.523,0
379,168.45,45276.0,electronics,33.0,city_D,desktop,credit,,0.0,46.97,874.0,2.0,17.0,0.0,0.0,0.027,0
380,99.33,33402.0,travel,32.0,city_D,tablet,credit,offline,0.0,126.24,2349.0,0.0,12.0,1.0,1.0,0.733,1
381,12.58,26946.0,travel,60.0,city_C,tablet,debit,offline,1.0,,2712.0,4.0,20.0,0.0,1.0,0.183,0
382,119.32,79698.0,food,35.0,city_C,tablet,credit,online,0.0,82.05,,0.0,11.0,0.0,0.0,0.639,0
383,99.14,73933.0,grocery,64.0,city_A,mobile,debit,online,0.0,213.93,432.0,2.0,18.0,0.0,0.0,0.098,0
384,209.94,22335.0,grocery,54.0,city_B,desktop,debit,offline,0.0,119.8,3005.0,3.0,11.0,0.0,0.0,0.757,0
385,132.83,45095.0,fashion,65.0,city_B,mobile,debit,online,0.0,163.22,1632.0,6.0,13.0,0.0,,0.726,0
386,162.7,79930.0,electronics,65.0,city_D,desktop,credit,offline,0.0,166.44,656.0,3.0,14.0,0.0,0.0,0.005,0
387,33.13,27197.0,food,66.0,city_B,desktop,credit,online,0.0,208.05,,1.0,17.0,0.0,0.0,,0
388,19.53,22010.0,electronics,58.0,city_D,tablet,debit,offline,0.0,59.53,1853.0,4.0,15.0,0.0,0.0,0.164,0
389,138.88,,food,44.0,city_A,tablet,credit,online,0.0,32.13,2694.0,2.0,17.0,0.0,0.0,0.109,0
390,164.42,2890.0,food,52.0,city_B,mobile,debit,online,0.0,206.2,1010.0,7.0,13.0,,0.0,0.5,0
391,465.7,8026.0,food,69.0,city_B,desktop,,online,,,2614.0,7.0,17.0,0.0,0.0,0.59,0
392,53.21,64925.0,electronics,62.0,city_D,tablet,debit,online,0.0,126.32,1106.0,2.0,19.0,0.0,,0.103,0
393,46.52,68842.0,travel,52.0,city_A,tablet,debit,offline,0.0,113.34,2324.0,2.0,23.0,0.0,0.0,0.305,0
394,149.8,33665.0,electronics,45.0,city_B,tablet,credit,offline,0.0,104.47,2414.0,,12.0,0.0,0.0,0.408,0
395,41.67,9277.0,food,56.0,city_B,,credit,online,0.0,163.06,3382.0,2.0,,0.0,0.0,0.944,0
396,267.01,42239.0,fashion,55.0,city_B,mobile,debit,offline,0.0,47.81,62.0,1.0,19.0,0.0,0.0,0.251,0
397,195.48,47664.0,grocery,26.0,city_A,mobile,credit,online,0.0,143.87,828.0,1.0,13.0,0.0,0.0,0.26,0
398,56.04,48008.0,food,29.0,city_A,tablet,debit,online,0.0,171.57,2625.0,3.0,13.0,0.0,0.0,0.659,0
399,138.98,14683.0,fashion,32.0,city_B,tablet,debit,offline,0.0,157.16,1396.0,3.0,16.0,0.0,0.0,0.727,0
400,,670.0,travel,,city_D,tablet,debit,,0.0,116.43,2968.0,5.0,5.0,0.0,0.0,0.011,0
401,10.88,17889.0,food,69.0,city_D,tablet,,offline,0.0,119.87,,3.0,17.0,1.0,1.0,0.134,0
402,,55612.0,fashion,52.0,city_B,tablet,,offline,0.0,184.28,3593.0,2.0,15.0,0.0,0.0,0.358,0
403,211.11,44535.0,,,city_A,desktop,debit,offline,0.0,149.1,2806.0,4.0,12.0,1.0,0.0,0.859,1
404,175.13,78542.0,electronics,50.0,city_B,desktop,debit,offline,0.0,,3278.0,3.0,11.0,0.0,,0.134,0
405,38.57,54319.0,fashion,68.0,city_A,desktop,debit,,1.0,,2121.0,2.0,,0.0,1.0,0.357,0
406,225.88,21639.0,electronics,36.0,city_B,desktop,credit,online,1.0,165.34,333.0,,15.0,0.0,0.0,0.08,0
407,49.3,64712.0,electronics,40.0,city_A,tablet,credit,offline,0.0,79.44,1723.0,3.0,9.0,0.0,1.0,0.571,0
408,1.09,16633.0,fashion,30.0,city_C,desktop,debit,online,0.0,116.35,2346.0,3.0,16.0,0.0,0.0,0.426,0
409,235.79,34660.0,grocery,61.0,city_D,desktop,debit,offline,0.0,188.8,2760.0,4.0,12.0,1.0,,0.788,0
410,9.57,68975.0,fashion,18.0,city_C,mobile,debit,offline,0.0,69.88,2060.0,2.0,12.0,0.0,0.0,0.574,0
411,38.47,32172.0,grocery,68.0,city_D,desktop,credit,online,0.0,225.78,1786.0,2.0,10.0,0.0,0.0,0.659,0
412,299.7,59197.0,food,46.0,city_A,desktop,debit,online,,175.28,429.0,3.0,17.0,0.0,1.0,,0
413,300.79,58847.0,food,41.0,city_C,tablet,debit,online,0.0,148.96,2680.0,2.0,16.0,0.0,0.0,0.59,0
414,85.2,11577.0,fashion,33.0,city_D,desktop,debit,,0.0,73.4,951.0,4.0,13.0,1.0,0.0,0.016,0
415,99.92,77299.0,food,42.0,city_B,desktop,,,0.0,111.01,3048.0,5.0,15.0,0.0,0.0,0.832,0
416,59.5,20176.0,travel,40.0,city_A,tablet,credit,offline,1.0,102.08,2508.0,2.0,11.0,0.0,1.0,0.917,0
417,34.7,44386.0,electronics,45.0,city_A,desktop,credit,online,0.0,58.38,450.0,4.0,14.0,1.0,0.0,,0
418,39.85,63972.0,electronics,64.0,city_B,tablet,debit,online,0.0,174.69,2208.0,2.0,12.0,0.0,0.0,0.112,0
419,111.63,41003.0,grocery,33.0,city_B,desktop,debit,offline,0.0,99.78,1463.0,2.0,20.0,0.0,0.0,,0
420,139.58,19996.0,food,60.0,city_D,mobile,credit,offline,0.0,111.22,1278.0,1.0,8.0,0.0,1.0,0.364,0
421,156.82,35931.0,grocery,55.0,city_A,mobile,debit,online,,113.75,1196.0,1.0,11.0,0.0,1.0,0.073,0
422,155.88,35710.0,electronics,28.0,city_D,desktop,credit,offline,0.0,109.29,607.0,8.0,18.0,0.0,0.0,0.854,0
423,9.56,34693.0,electronics,20.0,city_B,mobile,credit,offline,0.0,146.52,569.0,8.0,18.0,0.0,0.0,0.712,0
424,68.2,,food,32.0,city_A,tablet,debit,online,0.0,88.87,2202.0,1.0,16.0,0.0,0.0,0.805,0
425,5.93,77241.0,travel,18.0,city_B,desktop,debit,online,0.0,170.92,1265.0,1.0,17.0,0.0,,0.796,0
426,239.25,76502.0,travel,24.0,,tablet,,online,1.0,90.2,963.0,5.0,21.0,1.0,0.0,0.835,1
427,58.26,17374.0,food,18.0,city_D,,debit,online,0.0,118.57,3529.0,2.0,14.0,,0.0,0.482,0
428,218.66,76674.0,food,66.0,city_D,tablet,credit,offline,0.0,54.67,1490.0,4.0,13.0,1.0,0.0,0.234,0
429,129.66,81471.0,grocery,49.0,city_A,mobile,credit,online,1.0,173.58,621.0,2.0,11.0,1.0,,0.933,1
